Id,SalePrice
1564,156056.18333341734
1565,139250.72302233367
1566,226654.5891184615
1567,83771.54577637852
1568,246401.81645399999
1569,127025.94283231061
1570,145453.62184678894
1571,128248.40674812283
1572,135804.81938408164
1573,209544.6962080278
1574,120638.35912118196
1575,217493.27986714037
1576,236936.19139318287
1577,186004.32174164784
1578,140797.1786957801
1579,155413.51053950586
1580,201510.1684545196
1581,159847.9259335674
1582,137214.86976081156
1583,288094.8723820774
1584,223209.22816457873
1585,158296.36010895864
1586,71599.59983614113
1587,102758.34176346396
1588,141988.1493624555
1589,93785.34125200663
1590,130838.36431759816
1591,93844.93183322721
1592,119149.81686270276
1593,122158.90078616394
1594,113003.32710420707
1595,115096.54563501722
1596,220432.72846540337
1597,186503.28589388015
1598,198431.86863140133
1599,169760.6222809352
1600,162900.50690375993
1601,75229.34566922687
1602,107100.31400646115
1603,94432.18305863008
1604,249209.3943683445
1605,227175.03946268745
1606,163208.7915037308
1607,163379.3524327662
1608,227924.89346120963
1609,191294.22721912488
1610,160392.4361420727
1611,141846.07299807362
1612,169015.64787840415
1613,159794.4141614155
1614,124617.27566170967
1615,94972.26367993238
1616,81311.7005381162
1617,95192.32468922742
1618,131451.82011956384
1619,134398.55923155067
1620,163476.8403007706
1621,136729.25807606985
1622,144762.81671266354
1623,246875.07876980168
1624,209867.24368422962
1625,118116.76735986304
1626,162643.2648343809
1627,193453.33967409423
1628,280267.77237201325
1629,186060.47544625978
1630,354651.01271558565
1631,219376.22060131616
1632,228557.82472735198
1633,179806.63238675817
1634,191959.50382163277
1635,189952.37666595055
1636,165712.4938130003
1637,188494.47089386216
1638,182951.0415899735
1639,176717.12660888914
1640,244545.0224473145
1641,190602.1486742835
1642,255403.06603629107
1643,219944.6758768125
1644,237878.0041620707
1645,192483.96492656483
1646,167715.011845288
1647,156796.41708665315
1648,127679.52054983644
1649,141477.75773067394
1650,114442.69766735479
1651,125258.87143909629
1652,102775.92252284838
1653,103169.8678676673
1654,148090.80621734352
1655,141784.0724537401
1656,148842.96921953023
1657,145607.7100185068
1658,151356.1131704926
1659,120273.36253616355
1660,160617.32305595637
1661,397348.5191685896
1662,374192.92201004474
1663,357117.1304677799
1664,470928.1002302347
1665,283474.79888749105
1666,322338.96683623525
1667,376924.1589431658
1668,327674.60089724686
1669,305891.6290107325
1670,331879.40177630936
1671,273680.4843065199
1672,406526.9041667854
1673,283221.3605599676
1674,238586.52088758865
1675,218507.19489662597
1676,224313.07763911868
1677,222188.4640307506
1678,447041.6529218954
1679,378409.1618483207
1680,312617.248493449
1681,241625.66830129328
1682,306209.56837066985
1683,198626.49507132478
1684,188061.54381883907
1685,192725.53493680814
1686,194190.76578280964
1687,185342.32781406108
1688,196908.87739359206
1689,201291.7695188172
1690,212069.06214709432
1691,198257.24531338838
1692,252696.51363518802
1693,181313.55617808813
1694,188896.68202727265
1695,167607.3967780318
1696,255722.16758562936
1697,170950.7775122331
1698,335487.2855034048
1699,317359.73702513374
1700,265986.77210786566
1701,283086.5780785771
1702,221969.47543174058
1703,236976.89988014146
1704,277182.9313686313
1705,252559.21871638484
1706,409356.0354344781
1707,202004.43000029912
1708,189913.7408523424
1709,243158.09010383356
1710,225020.013403034
1711,259953.14898204146
1712,251469.1692452604
1713,263652.02852051787
1714,213843.76394870543
1715,204508.2262474506
1716,168447.43049341947
1717,171128.59880943145
1718,130238.51677567251
1719,192825.62508886354
1720,214405.00816458036
1721,154694.28643669828
1722,122933.30156251889
1723,155371.13982457505
1724,187354.2013926025
1725,232570.13228238095
1726,185548.70764899658
1727,149653.23784072156
1728,170021.4171811115
1729,156611.30954210024
1730,144175.0509155579
1731,115092.5356431746
1732,123292.55719885242
1733,113070.69083607258
1734,118364.14564886724
1735,138453.05545132986
1736,111277.29408672133
1737,303526.0914117571
1738,256331.79600148744
1739,263486.3621524974
1740,212459.56331300916
1741,198167.98600635596
1742,172672.81100158815
1743,181466.63718146045
1744,316266.5783287231
1745,202452.58126249295
1746,215433.26182639322
1747,213316.9492946884
1748,217348.0347102004
1749,155922.10053975318
1750,136621.06535706486
1751,245171.1093423703
1752,125356.14333564357
1753,140173.65864903553
1754,190308.59056723156
1755,173470.75277947396
1756,127146.22667372368
1757,125392.51396704945
1758,150494.54150732144
1759,156556.93396097413
1760,161050.56418784102
1761,139572.10828585995
1762,175960.90178009076
1763,184419.51915002233
1764,120157.24550186182
1765,159358.35100790582
1766,175493.59626426626
1767,199782.68987739427
1768,138857.45234630464
1769,165804.74468597813
1770,150978.202766236
1771,121725.82958106563
1772,138353.6622679511
1773,130255.56080626119
1774,150301.22284644208
1775,142739.84481575043
1776,122039.42468558213
1777,105759.01709001085
1778,150891.1816469831
1779,112498.70672005239
1780,179940.05641187372
1781,132286.1591979544
1782,94097.15036640783
1783,134540.61058378956
1784,108757.73622874364
1785,119472.70020360456
1786,149727.4534826437
1787,162528.88452992542
1788,70146.51706524978
1789,103943.16826290743
1790,89974.8759594525
1791,178348.17159973725
1792,140704.6397531893
1793,131710.13830533647
1794,161901.1929921271
1795,132576.60644234566
1796,139997.12201570405
1797,121096.84384907935
1798,123406.98669933388
1799,116768.67849661176
1800,135264.71983114912
1801,123137.0015271493
1802,133427.32753043793
1803,143973.6943783596
1804,145925.04492274247
1805,140212.05469633045
1806,130035.05833158756
1807,133729.2737013871
1808,120836.66551475224
1809,114667.53678283276
1810,137845.86157813354
1811,89850.84024349648
1812,93235.70133974022
1813,120732.945297293
1814,92616.81219878202
1815,64677.512621638074
1816,100684.23475495543
1817,112391.79630956858
1818,149452.60614028585
1819,143364.43392475665
1820,86059.05265887755
1821,119314.13063323108
1822,146969.3423806343
1823,63070.73581020337
1824,122114.38817101145
1825,133215.42212315023
1826,110990.08478046519
1827,98401.68290963974
1828,124542.56977441304
1829,109717.66513451614
1830,135159.19033948332
1831,136098.11259640259
1832,95683.88291014645
1833,129269.46407560115
1834,133262.7488645875
1835,117960.08322442499
1836,115519.3395893563
1837,92184.43835878072
1838,119604.25525916666
1839,103714.54403429275
1840,119004.66807011845
1841,129667.67911525402
1842,91976.43923017531
1843,124005.77435657228
1844,145264.68424805778
1845,134503.18579543097
1846,149069.06710855156
1847,186039.18987181233
1848,56759.26542405309
1849,99158.73914277811
1850,112375.84355819273
1851,157230.7108248188
1852,125951.07047038808
1853,127303.5019141305
1854,162990.58034953984
1855,157200.4543134191
1856,216744.0124749354
1857,151679.485381835
1858,130895.3716570896
1859,119819.26617450338
1860,160090.59834255607
1861,119279.77418983245
1862,269711.56996853166
1863,264988.92481497576
1864,264988.92481497576
1865,320810.94414656324
1866,307703.9056515037
1867,223506.09593833977
1868,278434.7197279084
1869,220624.29172432632
1870,215057.80274500477
1871,253108.46918378564
1872,194711.12985921736
1873,237655.45753755685
1874,152359.30112292187
1875,195923.19007038852
1876,200510.39994188753
1877,207168.30730883044
1878,214456.06160831783
1879,142819.23279222904
1880,140859.63179964945
1881,234828.9989709474
1882,242187.66313579807
1883,187030.24552015727
1884,194499.77868617006
1885,241412.4906659602
1886,284745.20707877097
1887,221667.8101211891
1888,262050.55035936346
1889,181928.50819398463
1890,117430.24102925397
1891,130376.85905984545
1892,99934.58997199246
1893,120606.7666332766
1894,113093.51843457465
1895,138069.52677009598
1896,130620.02503734882
1897,122301.81241762883
1898,125409.21957423873
1899,171270.84343752873
1900,163442.1101687487
1901,164146.04306345095
1902,144455.37838498672
1903,218892.53125107894
1904,152708.33420004224
1905,180343.2881663679
1906,144734.48858039652
1907,202354.374829006
1908,116374.66730778155
1909,145261.93359759808
1910,130423.94901790645
1911,196995.9882108514
1912,294934.69703649427
1913,142823.04412526696
1914,75961.82342665436
1915,277638.31325909315
1916,62728.78705965554
1917,230650.88803396953
1918,149343.35501407014
1919,169836.39268446682
1920,145187.7585292897
1921,375907.0730944846
1922,300018.3432861391
1923,264521.0983487876
1924,238580.05583948392
1925,211764.75012832767
1926,363851.69414078636
1927,139566.95282466593
1928,156578.7865430932
1929,135418.04423390003
1930,142280.8648918429
1931,143981.7165024993
1932,136144.5500430959
1933,181657.58616394617
1934,185270.31866549968
1935,174050.04644067303
1936,193631.08343724807
1937,180463.9194352791
1938,172802.66337499613
1939,258270.25196581395
1940,187454.21204449114
1941,175117.39912086228
1942,183763.46403765332
1943,219813.2399182159
1944,339994.09548698826
1945,361665.30105608737
1946,143331.04513515733
1947,293020.4170038695
1948,165531.30933153015
1949,245132.89478615244
1950,174493.6254173304
1951,238686.54557771134
1952,212176.89240318167
1953,170478.64587683958
1954,180494.7103514424
1955,139123.91527659178
1956,304311.13640914764
1957,155229.60091002146
1958,272578.739226066
1959,141886.3036719613
1960,118653.06359302739
1961,119405.7281497263
1962,100962.75224844928
1963,105708.46194607491
1964,106842.1326197726
1965,145581.38763453337
1966,133344.40668890602
1967,268263.53326243645
1968,415397.5534574744
1969,364243.16638355306
1970,396483.02383471595
1971,444808.8668339068
1972,362276.7726604684
1973,294906.09372246213
1974,323615.02655990527
1975,458227.7158967779
1976,275011.6023875515
1977,344697.16490286833
1978,334675.03100125276
1979,310083.05250490416
1980,217114.53390896952
1981,315653.507864584
1982,233682.7845530492
1983,222160.92745687682
1984,190702.93808429292
1985,222691.1911595702
1986,213354.7668480415
1987,205110.08721209603
1988,188566.58345132577
1989,199369.73285377648
1990,212483.7497092938
1991,234023.2298072188
1992,221248.3123041615
1993,183591.5629542646
1994,231572.13890227137
1995,182001.5272839641
1996,263331.7213844789
1997,301753.06040103413
1998,317799.04852157173
1999,288315.50423094636
2000,314167.64453367976
2001,289254.2251737891
2002,239303.62101607252
2003,246226.9555170361
2004,283847.55715922953
2005,242219.14535746927
2006,210187.38430195497
2007,242925.53560095277
2008,204967.12913891114
2009,187227.9376364878
2010,185541.8801430947
2011,136602.08772903914
2012,169559.07573804737
2013,179920.00424204458
2014,186747.03786929787
2015,203501.7116623672
2016,185957.58910182546
2017,191597.50575004666
2018,122492.45015545365
2019,139338.4171208005
2020,108313.05070567518
2021,110137.09986352976
2022,186565.29892053723
2023,135827.9637797268
2024,292321.0477862398
2025,375773.02905075933
2026,178942.75660920687
2027,164539.14868220928
2028,153890.44344302683
2029,167024.72933092611
2030,258564.16790807794
2031,228143.22532701574
2032,247859.6393847393
2033,248594.0990152992
2034,181069.0247268209
2035,213486.01493069384
2036,200782.28289436465
2037,203325.71927934318
2038,289393.9158202948
2039,213404.4293225557
2040,314085.3560922159
2041,296277.31856993557
2042,200051.79586492042
2043,173410.84276549777
2044,172032.82931162792
2045,215754.8021640447
2046,147238.60652979996
2047,139736.30602553405
2048,138373.16593084807
2049,141792.0568871158
2050,172622.638387492
2051,103070.66669967442
2052,117522.55815716418
2053,148652.42692277144
2054,97366.90847422411
2055,149184.82259382453
2056,162982.4744181644
2057,124194.3884650802
2058,210317.17388366634
2059,138609.96213208896
2060,160762.8127159845
2061,166374.31953622831
2062,128382.8631972409
2063,124253.94816068861
2064,131348.91623282427
2065,118964.23638757603
2066,163686.0955793892
2067,129171.5129675854
2068,139546.257544837
2069,81440.23919946447
2070,110367.7677196929
2071,100664.35641684428
2072,138075.78758318772
2073,136301.0372635802
2074,181931.27087840525
2075,143630.00295684178
2076,118957.2194977928
2077,147005.94299321674
2078,122090.70296257772
2079,138767.52915092386
2080,116983.25787146275
2081,125388.25782547657
2082,115459.35895266014
2083,148140.66435845973
2084,112279.05958799171
2085,121190.06590105034
2086,112932.94610346055
2087,122342.40426274348
2088,103508.1554833992
2089,86822.09552453336
2090,129556.50686114597
2091,103745.65582130587
2092,120788.25237735907
2093,130940.20892201715
2094,111267.90880655042
2095,139105.1380047288
2096,91149.05986974362
2097,103655.73999269135
2098,135133.2103399691
2099,70999.28602589532
2100,83805.81314063982
2101,110167.44903402677
2102,135610.79822899788
2103,110168.29831308343
2104,143761.91168613112
2105,122008.73329157864
2106,74051.75349759859
2107,190072.67307360788
2108,105235.53409800495
2109,106710.9445978432
2110,115258.0996851668
2111,132841.6698517341
2112,131112.34470951676
2113,125750.38231319707
2114,121884.72987412731
2115,160141.45054974966
2116,113710.98008190894
2117,131668.0322720483
2118,128565.5233657106
2119,110867.22526587018
2120,121903.7814673515
2121,83662.8209026741
2122,111956.98620351804
2123,82224.50165449918
2124,150689.1372508813
2125,129891.07810359795
2126,140108.5943361224
2127,142763.58384455487
2128,132262.2792180733
2129,94136.18144608701
2130,114127.21825658191
2131,140261.10026157935
2132,110193.69260389089
2133,110593.39744259529
2134,122616.09731758533
2135,92759.97512711262
2136,80579.80448243738
2137,106734.80247715431
2138,128427.3654808787
2139,137688.95390355334
2140,139901.69183047648
2141,157651.09398944394
2142,123983.46374311329
2143,130763.18146198825
2144,115805.21919534223
2145,141462.17133983714
2146,153676.51469304957
2147,161810.10317608117
2148,135089.64451172156
2149,149921.19597957982
2150,225667.696611416
2151,119141.81994088295
2152,141688.53462742097
2153,152074.99047771317
2154,97487.93505000616
2155,130076.0307960659
2156,247064.49583295523
2157,221272.55332954024
2158,235256.11880223063
2159,216334.76118692852
2160,193626.09230630356
2161,234392.73507340805
2162,350572.08653066866
2163,320115.574449967
2164,232565.26139968788
2165,210368.24414114055
2166,156594.710588677
2167,225093.42148511074
2168,193851.1620358069
2169,203324.15663436402
2170,210597.82036646883
2171,159105.54236771818
2172,145266.02321851632
2173,158814.70382444933
2174,225063.35751760384
2175,280058.6314427928
2176,295824.26072396274
2177,241593.23054433224
2178,214389.05163307878
2179,152201.00373164032
2180,208458.84834535464
2181,196232.3978306323
2182,213975.03166339983
2183,199430.53901035961
2184,110522.93989575282
2185,128012.81801037549
2186,133727.98338450646
2187,144994.98539357763
2188,154918.97765340295
2189,244307.12056075997
2190,78057.28022099948
2191,76402.13141922338
2192,89178.53151147882
2193,109056.05710234174
2194,92743.78252698215
2195,108857.17063913877
2196,110937.51421004595
2197,121686.59937875821
2198,155278.97610157062
2199,169663.68986716378
2200,158342.25229555232
2201,147325.880255991
2202,210678.78375365553
2203,153352.04794378535
2204,188576.43790933274
2205,124215.90805856592
2206,143219.99340870255
2207,194857.1308292764
2208,251763.8689016536
2209,206513.50379795005
2210,131261.77001536265
2211,107119.34209967002
2212,110814.88925834543
2213,98154.19370966445
2214,125682.29503253102
2215,98453.95811004372
2216,136997.9548384076
2217,56631.43794874665
2218,93211.93711546682
2219,84238.99152432418
2220,84986.19885571083
2221,277945.79781185073
2222,254740.4822433576
2223,243398.31183585964
2224,195936.8878392589
2225,117914.61991648158
2226,176334.7947918565
2227,223512.00937455837
2228,267176.5619948216
2229,273432.1184068475
2230,158417.64644646653
2231,218760.4770380116
2232,187273.2323170181
2233,206526.20317582175
2234,261101.92990798355
2235,235215.88834817676
2236,280905.18153500237
2237,323573.1193501824
2238,195871.58238540703
2239,109609.53238556375
2240,152642.8361828236
2241,149350.43107136217
2242,116446.58387838125
2243,125068.10778615686
2244,111927.51734459691
2245,107972.15630804666
2246,147083.79185830866
2247,111254.2263368429
2248,130346.65472299581
2249,135057.7899501642
2250,129261.53959007734
2251,106636.89456354195
2252,171928.91271759217
2253,159494.22991374205
2254,177664.11519222925
2255,184596.50156658576
2256,179478.0188112827
2257,203590.46315708273
2258,161683.10428680634
2259,175721.05884144042
2260,154169.46613584828
2261,187014.828375203
2262,220864.16555860385
2263,348725.0872182486
2264,409131.81672024395
2265,157666.83024449972
2266,285738.2925662582
2267,342318.64160176605
2268,382472.34893757926
2269,146992.30796637846
2270,197142.33240755156
2271,213285.61091754655
2272,203549.57366740055
2273,164259.12830567863
2274,179378.29994431182
2275,160611.19435547682
2276,193594.41484172174
2277,180495.61217999193
2278,138837.18094461894
2279,138751.01253858305
2280,119411.04371393635
2281,162748.99796999226
2282,178134.83616476133
2283,109301.85533620347
2284,119116.43444439863
2285,138840.28173858597
2286,123824.20794138961
2287,359337.913343582
2288,268093.52304487786
2289,362011.89312083396
2290,427422.2044713486
2291,320404.10083928413
2292,391316.3569307633
2293,458961.82416941784
2294,380326.26554803416
2295,447670.8154619694
2296,268160.0900810468
2297,335766.4715551218
2298,317686.35946374387
2299,356892.9953904857
2300,321662.553243784
2301,310447.25698474224
2302,249179.0075852258
2303,241934.06174467577
2304,237929.5272888982
2305,227734.2886032732
2306,222272.7253848677
2307,218632.99563806178
2308,243462.54911287903
2309,275311.42687654874
2310,231315.5312423978
2311,224339.4946078905
2312,167062.46179208666
2313,182438.9704207287
2314,169250.90232197868
2315,189237.76397907932
2316,195422.43828701615
2317,193305.16955287362
2318,183225.16640951668
2319,181344.34383516348
2320,180665.24896939038
2321,241361.47520811524
2322,204176.6994247702
2323,191566.26727505648
2324,198338.26524999843
2325,216458.16452142035
2326,180872.04788094835
2327,208616.7002167936
2328,229557.5672643594
2329,192941.46361458531
2330,176571.6618616256
2331,351447.19782488054
2332,399518.3681743671
2333,327860.960626234
2334,261175.56086172405
2335,281808.11189771025
2336,319227.3699313039
2337,190858.94772664434
2338,253784.42466649276
2339,237272.20300345434
2340,369592.6710376603
2341,215139.84194292
2342,232430.27759088686
2343,242254.64114071173
2344,212080.82779517744
2345,217674.88980345082
2346,208352.67361348963
2347,189189.06384597387
2348,238541.39695212545
2349,171736.40491465855
2350,298248.6546412068
2351,248960.27479574806
2352,243182.79880876603
2353,242208.53885993548
2354,128136.79718226193
2355,136993.58987544544
2356,155133.8155941445
2357,179808.4950637088
2358,190547.3887441274
2359,133782.944948601
2360,109346.88161481592
2361,129512.36659127918
2362,266911.1201878804
2363,130433.99998179835
2364,154747.4684357941
2365,228356.3913021431
2366,189593.36166767788
2367,210537.0029442158
2368,216393.52404414266
2369,200591.27963758365
2370,175858.64656185367
2371,178296.01460262132
2372,178493.11640268916
2373,260661.03065314694
2374,291928.206749435
2375,230520.53734132193
2376,306341.6466710053
2377,327970.43514945486
2378,142059.10754048955
2379,191398.90908991307
2380,157258.09820712983
2381,158836.18079890433
2382,196326.2365052509
2383,195257.50702223196
2384,236454.66609761005
2385,163045.73210966558
2386,137023.95827957243
2387,137119.4170453836
2388,102316.02539468354
2389,138058.89649032574
2390,145579.71024858835
2391,149561.11604109057
2392,114866.17185544058
2393,165811.12011481938
2394,142284.12779120018
2395,200540.53196996142
2396,148495.96878924267
2397,205536.62371453646
2398,123791.07768392835
2399,70897.80327134827
2400,69079.0102160019
2401,112560.21619885686
2402,138281.61883118268
2403,137952.7715977992
2404,162848.16099117536
2405,160631.8196246206
2406,141241.48245177846
2407,128251.5996573514
2408,142535.27981683696
2409,131744.3539312108
2410,170947.18728935914
2411,116505.1185897101
2412,155313.5437377348
2413,127464.36219635331
2414,153680.62030205977
2415,133704.0261095427
2416,126495.0990242761
2417,132888.9713185385
2418,129551.42315305304
2419,122254.19124439484
2420,127287.59120683216
2421,147004.1513862147
2422,105788.6090511107
2423,107682.75378502926
2424,162048.61708599902
2425,191963.2976210374
2426,128387.94872235069
2427,130157.31829687163
2428,159096.19385629313
2429,119528.35593117804
2430,133085.61172093058
2431,120063.56008588553
2432,149879.35420169536
2433,139344.4227557905
2434,136418.97109631237
2435,146838.46507645323
2436,106172.71153429255
2437,115814.9737346699
2438,129706.09428774464
2439,107749.96082889676
2440,120978.28195811725
2441,99503.97243722221
2442,108660.87669436977
2443,123359.57597402507
2444,144550.9774634178
2445,97267.64332566227
2446,133756.33080085297
2447,167603.12409440498
2448,133113.44489352708
2449,119010.17736321027
2450,142375.01941252212
2451,145262.939179299
2452,183746.38490542345
2453,90964.66994539177
2454,114984.53851899391
2455,113462.2815262416
2456,113264.38215823374
2457,119064.35739305023
2458,128949.63019506268
2459,106945.3787061475
2460,129681.82830807076
2461,120693.41342565775
2462,128183.5074371767
2463,123773.65461607119
2464,160857.77944763203
2465,132529.35460874884
2466,109026.47634611379
2467,144288.054930127
2468,99850.0204079276
2469,96803.52627261238
2470,163287.57902287637
2471,176823.84650558527
2472,150098.03567912208
2473,102105.83321547894
2474,81531.46218061072
2475,194525.72790748638
2476,116527.68131682285
2477,119900.49732984763
2478,148713.15589761373
2479,103049.68324475487
2480,136100.7745459887
2481,118504.91925734351
2482,125365.17713498283
2483,113217.16827936408
2484,111428.07117484965
2485,122517.36678077682
2486,140003.3613113317
2487,174234.55819130677
2488,164675.13633627613
2489,147461.69054183166
2490,133929.49524693046
2491,87113.70024776256
2492,197942.44105385826
2493,154773.78335556877
2494,134923.46400240704
2495,94162.92844042061
2496,254025.27373228787
2497,145235.88282790448
2498,112545.14274520753
2499,84528.28675355644
2500,113654.08987582487
2501,128839.4754508641
2502,139045.79400967798
2503,97957.7126740547
2504,156982.8678903019
2505,216301.5729703479
2506,246423.06797527138
2507,266583.68480789004
2508,243974.74447929417
2509,213415.95516842313
2510,225513.68156989806
2511,176579.09403149804
2512,202547.00584584096
2513,214380.44345235333
2514,231427.28771057486
2515,152081.00483381242
2516,180638.25158550928
2517,152100.00065328626
2518,153218.32438361406
2519,244140.80575867553
2520,213552.7747062608
2521,187756.4953306984
2522,229771.09121916498
2523,139169.3673037109
2524,151741.27101142748
2525,154319.68714668893
2526,150639.85419370938
2527,134570.73725124096
2528,133353.542580134
2529,155390.9365253994
2530,139056.30580920106
2531,243398.2416742341
2532,234235.796070458
2533,191449.75505301237
2534,240189.47086998992
2535,286376.8481991577
2536,235073.979006222
2537,236463.04251678736
2538,185537.4827951833
2539,195737.75545905143
2540,195852.06579210827
2541,189710.96210110077
2542,173410.4343033903
2543,123314.63827253235
2544,111054.52867438617
2545,130724.22705050974
2546,122958.4118430906
2547,135583.40501103422
2548,136942.6262214122
2549,141847.929335365
2550,832295.6767305497
2551,140758.30027460214
2552,117624.08053814789
2553,71864.4790568793
2554,89868.74506347964
2555,121972.14867428744
2556,103520.49000709635
2557,105779.23284513308
2558,138907.96810925784
2559,142958.52520136395
2560,162905.59491376719
2561,164428.3823942674
2562,145535.55397198236
2563,154409.80978932115
2564,187429.86249440446
2565,128336.0730407925
2566,175787.30793012874
2567,138971.84322759247
2568,178205.89135016108
2569,208987.02772315635
2570,130932.52152175756
2571,171279.19238338273
2572,141685.91899166116
2573,206952.3956976338
2574,284186.4862306269
2575,130297.47771301681
2576,108519.39459914237
2577,127732.90674257015
2578,91656.81764567891
2579,71466.36599870544
2580,101503.83550620741
2581,113350.92061139391
2582,123503.8309980399
2583,250506.88888685062
2584,174263.4095776287
2585,195348.3282001122
2586,213611.21667954075
2587,188881.43223252406
2588,132320.43814554176
2589,149527.47818643198
2590,228508.19492446617
2591,241553.44499970364
2592,220962.8882968255
2593,278373.5177249861
2594,194226.45590120216
2595,214017.0312266374
2596,310199.19175418373
2597,203812.14896606831
2598,305490.8404464786
2599,325517.6244961963
2600,130336.6939447356
2601,138481.01796594265
2602,94601.68808092213
2603,103735.78519592044
2604,90266.31328326405
2605,93451.38103547618
2606,156734.61661299624
2607,188027.31474067533
2608,181549.12017427201
2609,171661.77950903552
2610,116369.98749032302
2611,124024.84669234398
2612,146827.96486111314
2613,130737.97271998759
2614,125523.96839986896
2615,145601.0620977952
2616,143351.4510275094
2617,172511.2892556549
2618,192663.44868928398
2619,188666.7950223598
2620,184259.6542306262
2621,174063.93680764688
2622,175030.9113695409
2623,233894.3264508627
2624,288996.38067719527
2625,281703.9300778924
2626,178414.24723963736
2627,159253.91158552785
2628,430015.94277498504
2629,463907.786054073
2630,360464.5243025103
2631,431236.90928896866
2632,366499.9103684971
2633,288858.83007200656
2634,359770.04852757516
2635,166959.45852949197
2636,168186.92173786208
2637,175297.71675894505
2638,266302.2406141192
2639,190172.43239652502
2640,145670.16321129043
2641,109003.10604676214
2642,170865.87405144196
2643,100893.95843892287
2644,119785.70834877963
2645,114909.11823686062
2646,103012.09535421642
2647,108364.07552021979
2648,135299.7618163538
2649,154786.39196792193
2650,132548.8308740186
2651,152448.705870624
2652,386785.7566003437
2653,257115.60511162184
2654,241975.89362240385
2655,363224.5509238658
2656,316459.76280657825
2657,354550.8947384499
2658,306140.5400852493
2659,303134.4606096415
2660,364069.07962783996
2661,335745.2122149751
2662,350752.7949286664
2663,280247.2208063476
2664,268950.5599209941
2665,303478.33244122926
2666,273041.76622523903
2667,187321.52176187892
2668,180770.8307669345
2669,183485.19116437345
2670,265160.84981412743
2671,184856.13731116022
2672,212737.49578286242
2673,212880.67834391765
2674,208416.88415818423
2675,186030.26428252927
2676,205323.2014756522
2677,205608.06076042732
2678,221378.6208155496
2679,291527.53512328333
2680,289392.1561698869
2681,394368.1938680661
2682,333926.0851936158
2683,446274.23726857593
2684,328862.2354584477
2685,313022.0123042661
2686,241629.97029668445
2687,287708.78455159656
2688,209427.722243621
2689,203603.02662400025
2690,381990.3239924262
2691,185870.47231627436
2692,138106.3929406849
2693,187943.8936430657
2694,132096.9112112425
2695,182420.72775194305
2696,175000.27741252427
2697,168752.24390489483
2698,188180.41238586564
2699,167821.07850174856
2700,155591.63983707703
2701,162821.30297504735
2702,114095.80480867856
2703,118667.6904372916
2704,136771.41828949217
2705,114650.27036887655
2706,111012.1813281336
2707,119713.27960658395
2708,122553.47723792245
2709,100220.28929880113
2710,120547.08464284266
2711,287213.027742775
2712,364267.09126333334
2713,176947.31583219423
2714,161152.17585689912
2715,171616.78661726805
2716,155808.05705044186
2717,192154.87984215954
2718,214525.9310723121
2719,154793.87020752847
2720,162622.38804382732
2721,132774.91998909062
2722,158473.12611605393
2723,149826.6070398451
2724,136355.170875791
2725,127079.46434053719
2726,144302.8883489855
2727,172980.0600199395
2728,182356.40675424735
2729,147999.8229811358
2730,144500.2521834762
2731,130747.00470528212
2732,133727.76580239274
2733,157040.83113549877
